Project name,EmployeeCode,TaskName,TimesheetDate,Hours(Filled),TaskType,BusinessGroup,OrganizationUnit,Type of project
4,WAPL-MC-E0622,"Draft the B.Plan for 3 years - Income Statement, Balance Sheet, Cashflow, Overheads assumption",14-Nov-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
4,WAPL-MC-E0622,"Draft the B.Plan for 3 years - Income Statement, Balance Sheet, Cashflow, Overheads assumption",15-Nov-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Handover Activities,02-Dec-2024,1.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Hygiene Improvements of Managerial Report,02-Dec-2024,1.5,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-E0151,Idle Time,13-Nov-2024,6.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0151,Idle Time,14-Nov-2024,8.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0151,Idle Time,15-Nov-2024,4.0,Idle Time,INDIA SBU,INDIA,Internal Project
5,WAPL-MC-E0630,Budget Preparation,03-Dec-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Logical Checks Review,03-Dec-2024,2.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,MR vs EPBCS,03-Dec-2024,2.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Netting Activities,03-Dec-2024,1.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,DSO Review and Improvement,04-Dec-2024,7.0,Advance,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,D365 Customizations & Jira tickets,04-Dec-2024,1.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Netting Activities,05-Dec-2024,3.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,D365 Customizations & Jira tickets,05-Dec-2024,1.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,MR vs EPBCS,06-Dec-2024,5.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Netting Activities,06-Dec-2024,2.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,MFR Verification,09-Dec-2024,6.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,09-Dec-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Other Adhoc Activities,09-Dec-2024,0.25,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,MFR Verification,10-Dec-2024,6.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Other Adhoc Activities,10-Dec-2024,2.25,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,MFR Verification,11-Dec-2024,5.5,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,11-Dec-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,MFR Verification,12-Dec-2024,2.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify tools that can facilitate digital transformation for identified areas,28-Oct-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify tools that can facilitate digital transformation for identified areas,29-Oct-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify tools that can facilitate digital transformation for identified areas,30-Oct-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Other Adhoc Activities,12-Dec-2024,2.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Monthly GP/ Profitability Review,12-Dec-2024,4.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,MFR Verification,13-Dec-2024,5.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,13-Dec-2024,2.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Other Adhoc Activities,13-Dec-2024,1.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,20-Dec-2024,2.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,19-Dec-2024,2.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,18-Dec-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,17-Dec-2024,2.25,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,16-Dec-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Hyperion - FCCS,16-Dec-2024,6.5,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Hyperion - FCCS,17-Dec-2024,2.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,PDD Computations and Check,17-Dec-2024,4.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Other Adhoc Activities,18-Dec-2024,6.25,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Hyperion - FCCS,19-Dec-2024,6.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Hyperion - FCCS,20-Dec-2024,5.75,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Cashflow & Liquidity analysis,18-Dec-2024,7.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Handover Activities,19-Dec-2024,8.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Handover Activities,20-Dec-2024,9.0,Intermediate,INDIA SBU,INDIA,Project
2,WAPL-MC-E0649,Idle Time,31-Oct-2024,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0649,Idle Time,01-Nov-2024,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
5,WAPL-MC-E0630,Handover Activities,16-Dec-2024,4.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Netting Activities,16-Dec-2024,1.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,MR vs EPBCS,16-Dec-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,MR vs EPBCS,09-Dec-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,MR vs EPBCS,12-Dec-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,MR vs EPBCS,13-Dec-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Netting Activities,09-Dec-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,D365 Customizations & Jira tickets,09-Dec-2024,2.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,D365 Customizations & Jira tickets,12-Dec-2024,2.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Handover Activities,12-Dec-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Cashflow & Liquidity analysis,11-Dec-2024,8.0,Intermediate,INDIA SBU,INDIA,Project
2,WAPL-MC-E0520,Idle Time,18-Nov-2024,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
5,WAPL-MC-E0630,MFR Verification,10-Dec-2024,2.5,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Handover Activities,13-Dec-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,MFR Verification,13-Dec-2024,3.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Handover Activities,23-Dec-2024,8.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,23-Dec-2024,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,24-Dec-2024,8.25,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Hyperion - FCCS,23-Dec-2024,6.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Handover Activities - APAC,09-Dec-2024,1.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Handover Activities - Europe,09-Dec-2024,1.25,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,26-Dec-2024,2.75,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,27-Dec-2024,2.5,Intermediate,INDIA SBU,INDIA,Project
2,WAPL-MC-E0520,Idle Time,19-Nov-2024,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
8,WAPL-MC-E0379,Claims - Zoho Expenses,28-Oct-2024,9.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Claims - Zoho Expenses,29-Oct-2024,9.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Claims - Zoho Expenses,30-Oct-2024,9.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Zoho Desk,04-Nov-2024,9.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Zoho Desk,05-Nov-2024,9.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Zoho Desk,06-Nov-2024,9.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Zoho Desk,07-Nov-2024,9.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Zoho Desk,08-Nov-2024,9.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Suggest initiatives to improve People NPS & help execute same,21-Nov-2024,5.0,Intermediate,INDIA SBU,INDIA,Project
2,WAPL-MC-E0379,Leave,31-Oct-2024,9.0,Leave,USA Delivery,USA,Internal Project
2,WAPL-MC-E0379,Leave,01-Nov-2024,9.0,Leave,USA Delivery,USA,Internal Project
7,WAPL-MC-E0432,Identify tools that can facilitate digital transformation for identified areas,11-Nov-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify tools that can facilitate digital transformation for identified areas,12-Nov-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify tools that can facilitate digital transformation for identified areas,13-Nov-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify tools that can facilitate digital transformation for identified areas,14-Nov-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify tools that can facilitate digital transformation for identified areas,15-Nov-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify areas for digital transformation,04-Nov-2024,2.0,Advance,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify areas for digital transformation,05-Nov-2024,2.0,Advance,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify Gaps and give Recommendation based on gaps,18-Nov-2024,2.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify Gaps and give Recommendation based on gaps,19-Nov-2024,2.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify Gaps and give Recommendation based on gaps,06-Nov-2024,2.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Identify Gaps and give Recommendation based on gaps,07-Nov-2024,2.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0432,Create As is  process maps,08-Nov-2024,2.0,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-E0432,Practus Internal Projects,31-Oct-2024,9.0,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Practus Internal Projects,01-Nov-2024,9.0,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
6,WAPL-MC-E0608,Identify avenues to improve operational efficiency,18-Nov-2024,1.0,Intermediate,INDIA SBU,INDIA,Project
6,WAPL-MC-E0608,Review the current operating model,18-Nov-2024,2.0,Operational,INDIA SBU,INDIA,Project
6,WAPL-MC-E0608,Suggest changes to optimize the operating model,18-Nov-2024,1.0,Intermediate,INDIA SBU,INDIA,Project
6,WAPL-MC-E0608,Identify avenues to improve operational efficiency,21-Nov-2024,1.0,Intermediate,INDIA SBU,INDIA,Project
6,WAPL-MC-E0608,Review the current operating model,21-Nov-2024,1.0,Operational,INDIA SBU,INDIA,Project
6,WAPL-MC-E0608,Suggest changes to optimize the operating model,21-Nov-2024,2.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0608,"Create wireframes, logic sheets and BI dashboards",21-Nov-2024,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0608,Conduct research to identify growth opportunities,18-Nov-2024,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0608,Conduct research to identify growth opportunities,19-Nov-2024,2.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0608,Map the as-is business model,18-Nov-2024,1.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0608,Map the as-is business model,19-Nov-2024,1.0,Intermediate,INDIA SBU,INDIA,Project
2,WAPL-MC-E0566,Leave,04-Nov-2024,9.0,Leave,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0566,Leave,05-Nov-2024,9.0,Leave,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0566,Leave,06-Nov-2024,9.0,Leave,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0566,Leave,07-Nov-2024,9.0,Leave,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0608,Idle Time,18-Nov-2024,2.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0608,Idle Time,19-Nov-2024,2.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0608,Idle Time,21-Nov-2024,2.0,Idle Time,INDIA SBU,INDIA,Internal Project
5,WAPL-MC-E0584,Other Adhoc Activities,26-Dec-2024,5.5,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Other Adhoc Activities,27-Dec-2024,6.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Handover Activities - Europe,23-Dec-2024,1.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Handover Activities - Europe,27-Dec-2024,0.5,Intermediate,INDIA SBU,INDIA,Project
2,WAPL-MC-E0608,Idle Time,11-Nov-2024,2.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0608,Idle Time,12-Nov-2024,2.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0608,Idle Time,13-Nov-2024,2.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0608,Idle Time,14-Nov-2024,2.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0608,Idle Time,15-Nov-2024,2.0,Idle Time,INDIA SBU,INDIA,Internal Project
5,WAPL-MC-E0584,Handover Activities,02-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Other Adhoc Activities,03-Jan-2025,8.5,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,30-Dec-2024,8.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,31-Dec-2024,6.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Handover Activities - Europe,30-Dec-2024,1.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Invoicing & other internal activities,30-Dec-2024,1.0,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Create a new company code in Tally,28-Oct-2024,0.75,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Create a new company code in Tally,29-Oct-2024,0.75,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Create a new company code in Tally,30-Oct-2024,0.5,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Internal review with team,28-Oct-2024,0.5,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Internal review with team,29-Oct-2024,0.5,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Internal review with team,30-Oct-2024,0.5,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Invoicing & other internal activities,31-Dec-2024,2.5,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Invoicing & other internal activities,02-Jan-2025,2.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Handover Activities - APAC,03-Jan-2025,0.5,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Handover Activities,30-Dec-2024,8.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0630,Handover Activities,31-Dec-2024,8.0,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,08-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,09-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,10-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Other Adhoc Activities,06-Jan-2025,8.5,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-E0432,Pre Sales Work & Sales Meetings,28-Oct-2024,1.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Pre Sales Work & Sales Meetings,29-Oct-2024,1.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Pre Sales Work & Sales Meetings,30-Oct-2024,1.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Idle Time,28-Oct-2024,1.25,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Idle Time,29-Oct-2024,1.25,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Idle Time,30-Oct-2024,1.5,Idle Time,INDIA SBU,INDIA,Internal Project
5,WAPL-MC-E0584,Handover Activities,07-Jan-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,13-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
2,WAPL-MC-E0652,Pre Sales Work & Sales Meetings,18-Nov-2024,9.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0652,Pre Sales Work & Sales Meetings,19-Nov-2024,9.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0652,Pre Sales Work & Sales Meetings,20-Nov-2024,9.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0652,Pre Sales Work & Sales Meetings,21-Nov-2024,9.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0652,Pre Sales Work & Sales Meetings,22-Nov-2024,9.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0560,Idle Time,13-Nov-2024,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0560,Idle Time,14-Nov-2024,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0560,Idle Time,15-Nov-2024,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0560,Idle Time,18-Nov-2024,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0560,Idle Time,19-Nov-2024,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0560,Idle Time,20-Nov-2024,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
5,WAPL-MC-E0584,Handover Activities,14-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,15-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,16-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,17-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,20-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,21-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,22-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,23-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,24-Jan-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,27-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Internal review with team,04-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Internal review with team,05-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Internal review with team,06-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Internal review with team,07-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Internal review with team,08-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Design and finalize a user access approval matrix tailored to the client’s organizational hierarchy,04-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Design and finalize a user access approval matrix tailored to the client’s organizational hierarchy,05-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Design and finalize a user access approval matrix tailored to the client’s organizational hierarchy,08-Nov-2024,0.25,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Ensure the training covers all aspects of access controls and transaction approvals to empower the team for smooth operations,06-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Ensure the training covers all aspects of access controls and transaction approvals to empower the team for smooth operations,07-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Ensure the training covers all aspects of access controls and transaction approvals to empower the team for smooth operations,08-Nov-2024,0.5,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,28-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,29-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,30-Jan-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0584,Handover Activities,31-Jan-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
2,WAPL-MC-E0432,Idle Time,04-Nov-2024,1.25,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Idle Time,05-Nov-2024,1.25,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Idle Time,06-Nov-2024,1.25,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Idle Time,07-Nov-2024,1.25,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Idle Time,08-Nov-2024,1.25,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Practus Internal Projects,04-Nov-2024,0.75,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Practus Internal Projects,05-Nov-2024,0.75,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Practus Internal Projects,06-Nov-2024,0.75,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Practus Internal Projects,07-Nov-2024,0.75,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0432,Practus Internal Projects,08-Nov-2024,0.75,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
5,WAPL-MC-E0499,Handover Activities - APAC,17-Jan-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Invoicing & other internal activities,17-Jan-2025,0.5,Operational,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Handover Activities - APAC,27-Jan-2025,3.0,Intermediate,INDIA SBU,INDIA,Project
5,WAPL-MC-E0499,Handover Activities - APAC,28-Jan-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
10,WAPL-MC-E0605,Time & Motion Study,10-Feb-2025,8.0,Operational,INDIA SBU,INDIA,Project
10,WAPL-MC-E0605,Time & Motion Study,12-Feb-2025,4.0,Operational,INDIA SBU,INDIA,Project
10,WAPL-MC-E0605,Time & Motion Study,14-Feb-2025,8.0,Operational,INDIA SBU,INDIA,Project
10,WAPL-MC-E0639,Time & Motion Study,17-Feb-2025,8.0,Operational,INDIA SBU,INDIA,Project
10,WAPL-MC-E0639,Time & Motion Study,18-Feb-2025,8.0,Operational,INDIA SBU,INDIA,Project
10,WAPL-MC-E0639,Time & Motion Study,19-Feb-2025,8.0,Operational,INDIA SBU,INDIA,Project
10,WAPL-MC-E0639,Time & Motion Study,20-Feb-2025,8.0,Operational,INDIA SBU,INDIA,Project
10,WAPL-MC-E0639,Time & Motion Study,21-Feb-2025,8.0,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Internal review with team,11-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Internal review with team,12-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Internal review with team,13-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Prepare draft and final reports of the findings with action items,14-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
3,WAPL-MC-E0432,Prepare draft and final reports of the findings with action items,15-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,"Provide training to key stakeholders and users on setting up, using, and managing the user access approval system in Tally",11-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,"Provide training to key stakeholders and users on setting up, using, and managing the user access approval system in Tally",12-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,"Provide training to key stakeholders and users on setting up, using, and managing the user access approval system in Tally",13-Nov-2024,0.5,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Provide training to key stakeholders on making entries in the new Tally setup,13-Nov-2024,0.25,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Provide training to key stakeholders on making entries in the new Tally setup,14-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
9,WAPL-MC-E0432,Provide training to key stakeholders on making entries in the new Tally setup,15-Nov-2024,0.75,Operational,INDIA SBU,INDIA,Project
